% Model:              heat_case2.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 29 2023, 20:21
% Dimension:          2
% Nodes:              12657
% Expressions:        51
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (K) @ t=0              u (K) @ t=0.1            u (K) @ t=0.2            u (K) @ t=0.3            u (K) @ t=0.4            u (K) @ t=0.5            u (K) @ t=0.6            u (K) @ t=0.7            u (K) @ t=0.8            u (K) @ t=0.9            u (K) @ t=1              u (K) @ t=1.1            u (K) @ t=1.2            u (K) @ t=1.3            u (K) @ t=1.4            u (K) @ t=1.5            u (K) @ t=1.6            u (K) @ t=1.7            u (K) @ t=1.8            u (K) @ t=1.9            u (K) @ t=2              u (K) @ t=2.1            u (K) @ t=2.2            u (K) @ t=2.3            u (K) @ t=2.4            u (K) @ t=2.5            u (K) @ t=2.6            u (K) @ t=2.7            u (K) @ t=2.8            u (K) @ t=2.9            u (K) @ t=3              u (K) @ t=3.1            u (K) @ t=3.2            u (K) @ t=3.3            u (K) @ t=3.4            u (K) @ t=3.5            u (K) @ t=3.6            u (K) @ t=3.7            u (K) @ t=3.8            u (K) @ t=3.9            u (K) @ t=4              u (K) @ t=4.1            u (K) @ t=4.2            u (K) @ t=4.3            u (K) @ t=4.4            u (K) @ t=4.5            u (K) @ t=4.6            u (K) @ t=4.7            u (K) @ t=4.8            u (K) @ t=4.9            u (K) @ t=5
0.9271239622715394        0.6550000000000036       0.8758994741879561       0.7959816298737038       0.7246273846073034       0.6594014389618504       0.5989611008381265       0.543057553585979        0.49159605375886545      0.4447982038559443       0.4017973482272023       0.36249694176283936      0.32701694550111626      0.29512562956951         0.26570389843782416      0.2394679556473683       0.21621586283846642      0.19444419335876215      0.1749786100921046       0.15775003223981943      0.14191802827130165      0.12793040044132706      0.11538003546291563      0.10380219655504792      0.09350835248456257      0.08419135136746726      0.07590797331849712      0.06848026854791768      0.061653823373062        0.05556681848046482      0.050064441919161644     0.0452137775352272       0.04077033786866053      0.03681865072112354      0.03322348993946355      0.030001342273910662     0.027083125913521366     0.0244537794287181       0.02209989232788249      0.019977323155757606     0.018070268444882718     0.01634990833736499      0.014795997001752945     0.013399773487640597     0.012137998853980333     0.0109942027450048       0.009964376060095098     0.009027967061707269     0.008170911392743391     0.007402274623757761     0.006702797882879262     0.006062407139137949     0.005486503979002907
0.9190266247461548        0.6600000000000036       0.8153003321994409       0.7408751383265654       0.6744220774464785       0.6136791918586156       0.5573952752026875       0.5053387306628928       0.45742142995016516      0.4138499836340033       0.37381653593744774      0.3372310947696548       0.30420547878902365      0.27452355997134364      0.24714158895788438      0.22272754892505195      0.2010931047018971       0.1808361050773515       0.16272659374507248      0.14670015496538483      0.13197311194634212      0.1189630266447126       0.1072905141513222       0.0965224907838259       0.08694921125411036      0.0782845550913691       0.07058141454210011      0.06367419186847813      0.05732608865934224      0.051665722585071606     0.04654904661732578      0.04203847989504401      0.03790660603693142      0.034232050780163586     0.03088904752187294      0.02789292973040591      0.02517945167733465      0.02273460617289957      0.020545921633035997     0.018572346632820733     0.016799183855972285     0.01519963062378612      0.013754858256553685     0.01245671878687886      0.011283599898463684     0.010220184114812195     0.009262743468908118     0.008392164621621527     0.0075953677939329415    0.006880785386291252     0.006230506418484621     0.00563516234713135      0.005099778163684757
0.9109292872207704        0.6650000000000035       0.5507023507145926       0.5003815350873443       0.4554679726872592       0.4144249431560563       0.3763993110108505       0.3412319116191997       0.3088624756615179       0.2794301550490634       0.25238851525772055      0.22767664748335034      0.20537023327418344      0.18532322193601944      0.166830289302913        0.15034283174969618      0.13573355406405477      0.12205474618625999      0.10982687848295196      0.09900640865639931      0.08906360455771689      0.08028072029334837      0.07240130236010052      0.06513259839796244      0.05867081240947012      0.052822541170388086     0.04762353721174268      0.04296192296532933      0.038677702337445115     0.034857778668116395     0.031404835458750675     0.028361042354336192     0.0255728337042443       0.02309330248452525      0.020837540831551347     0.018815900739799548     0.016985014017492053     0.015335425092364616     0.01385871606434075      0.012527176539004233     0.011330885941824577     0.01025175278693456      0.009277067743700572     0.008401331745950945     0.007609956585949589     0.006892603440223168     0.006246757197220049     0.005659516566453555     0.005122053325509471     0.004640061497172336     0.004201451455950536     0.0037999003264125495    0.003438801782097977
0.9028319496953859        0.6700000000000034       0.15234922375624074      0.13835316399178063      0.12587169791241637      0.11448387078429499      0.10394269415647979      0.09419994811863215      0.08523751340520468      0.07709324237792482      0.06961283837614456      0.06277901120994311      0.05661324460997153      0.0510747632445737       0.04596665037227877      0.041414929611070316     0.03738409845055824      0.03360984148067603      0.030237317378356308     0.02725440788544439      0.024513683232096222     0.02209369756692844      0.01992326223685514      0.017921112428031318     0.016141712199230523     0.01453145341042003      0.013100246065413676     0.01181717063756889      0.010637984939262997     0.009586722191197869     0.008636500082246965     0.007798967382485915     0.007031778497304768     0.006349573768676199     0.005728961316976588     0.005172793118239202     0.004669127918250083     0.004215361912533705     0.0038091781139192025    0.0034429472826077684    0.003113938227267477     0.002817170304304199     0.0025491444208087764    0.0023083466328127056    0.0020907606392861454    0.001893540079748929     0.0017159927140274354    0.0015545666518004813    0.0014068314672174202    0.0012743555997540305    0.0011538105591417157    0.001043455795306107     9.442266562042526E-4
0.8947346121700015        0.6750000000000034       -0.2769622400800788      -0.2516367592000934      -0.22901978630186756     -0.20835830466601354     -0.18922153703937541     -0.17152826812619362     -0.15524738799122595     -0.14044863926590936     -0.12685387109340288     -0.11443200999427457     -0.1032216659702402      -0.0931489506462292      -0.08385703410914182     -0.07557428189213537     -0.06823640573550803     -0.06136478095782588     -0.05522226217466646     -0.04978690954043429     -0.044791804629621214    -0.04037916803775595     -0.03642011680480934     -0.0327675256615067      -0.02951999865225197     -0.026580468142210937    -0.023966878059876937    -0.021623116267978502    -0.019468926617848766    -0.017547903646949834    -0.015811259855340574    -0.01428013607301525     -0.012877491069703277    -0.011629960672993005    -0.010494927072052252    -0.00947758621442484     -0.008556157780785693    -0.0077258934804839445   -0.006982562279625356    -0.0063122437396013085   -0.0057099522265105585   -0.005166595139053821    -0.0046757860809508315   -0.004234757615497552    -0.003836178764036124    -0.0034748524233155554   -0.0031495112347057035   -0.002853671002452358    -0.0025828934200454634   -0.0023400355338267895   -0.0021190206483239654   -0.001916669035848935    -0.0017346836639208876
0.8866372746446171        0.6800000000000033       -0.6284944083575598      -0.5710371889624791      -0.5197024545694977      -0.4727849697333734      -0.4293221478201939      -0.3891367300749707      -0.3521603843959327      -0.31855328593797644     -0.2876845337091631      -0.2594837729032826      -0.23403842209199663     -0.21118008938792146     -0.1900955580640109      -0.17130527403756793     -0.15466276454934427     -0.13907754312390638     -0.12514849112782678     -0.11282563837693667     -0.10150105156456302     -0.09149865226619157     -0.08252532766498784     -0.0742464772668689      -0.06688635188978594     -0.06022438889867061     -0.05430136151477972     -0.04899000912149754     -0.04410824930067302     -0.03975499469518048     -0.03581962875938291     -0.032350084377496265    -0.029171710106656864    -0.02634488901322846     -0.023773022843688357    -0.021467888843348295    -0.01938012237820533     -0.017498961431266415    -0.015814816330737363    -0.01429613632935429     -0.012931621134415433    -0.011700661615967846    -0.010588782674140462    -0.009589711077742952    -0.008686830708167838    -0.007868361888029847    -0.007131432324741594    -0.00646134494314701     -0.005848040028641434    -0.005297994672739011    -0.004797435328047646    -0.004339155174728343    -0.003927016045955429
0.8785399371192325        0.6850000000000032       -0.8152108047414383      -0.7406982696560859      -0.6741016245921899      -0.6132291830745585      -0.5568385176449776      -0.5047012815697984      -0.4567290358819056      -0.41312984930280955     -0.3730843596523021      -0.3365011988569615      -0.3034938952868344      -0.2738438071693014      -0.24649504547379256     -0.22212336257579243     -0.20053860280824873     -0.180325061406592       -0.16226022550447214     -0.14627923449163124     -0.13159299931581458     -0.11862196571703891     -0.10698578263848536     -0.09625026350001407     -0.08670640218077831     -0.07806803170406319     -0.07038805291345163     -0.06350138399365009     -0.057171820237321834    -0.0515276762611663      -0.046425467388765074    -0.04192736907806544     -0.037806843189903995    -0.0341422118226656      -0.0308081832225796      -0.027820032948959485    -0.025113734766665407    -0.02267533021032893     -0.02049238200819509     -0.018523969333267443    -0.016755436614478824    -0.015160055701058188    -0.013719053555284194    -0.012424296682597579    -0.011254235339457684    -0.01019359343231485     -0.009238649421214966    -0.008370342798926135    -0.007575628545974717    -0.0068629119918836275   -0.006214330801862533    -0.0056205405252135405   -0.0050865529131592715
0.8704425995938481        0.6900000000000032       -0.7933955533821773      -0.7208469220983605      -0.6559858553535375      -0.5966997145262568      -0.5417814308258669      -0.4910096040880985      -0.44429824469499785     -0.40185036724818984     -0.362866137358345       -0.3272563584762595      -0.2951318607690326      -0.26627919542055034     -0.2396675518001504      -0.2159566325017397      -0.19496085712682673     -0.17529858368478604     -0.1577285924650578      -0.1421876160856599      -0.12790594858347526     -0.11529370791963049     -0.1039802608684416      -0.09354251415893981     -0.08426402688252589     -0.07586610530787406     -0.06840026877399973     -0.061705910077712624    -0.05555318341038091     -0.05006695416315037     -0.045107653785143365    -0.04073576078028426     -0.03673094412754765     -0.03316937990911431     -0.02992921958053849     -0.027025318919911185    -0.02439541481799896     -0.02202593305443407     -0.019904779986233707    -0.017992162937466753    -0.016273831489044335    -0.014723796742202503    -0.013323804500835437    -0.012065949237012421    -0.010929276899040864    -0.009898935145861624    -0.008971309565234979    -0.008127867105182708    -0.007355925304713343    -0.006663662878830895    -0.006033712367588239    -0.005456990235891416    -0.004938373203612799
0.8623452620684636        0.6950000000000032       -0.5728620335931303      -0.5203803399030447      -0.473511219104562       -0.4306905384032517      -0.3910316871398905      -0.3543699324794512      -0.3206419837180476      -0.28999367924750713     -0.26184685380712375     -0.23613697324415198     -0.2129442237428807      -0.1921144860996692      -0.1729034708103893      -0.15578751145357175     -0.14063256332485333     -0.1264406665444474      -0.11375988804399904     -0.10254451968740096     -0.09223847990746072     -0.0831380624182526      -0.07497545047172331     -0.0674449200903612      -0.060751368915492765    -0.05469340794609085     -0.04930826596433347     -0.044479943091160316    -0.04004241591155272     -0.036085878726637266    -0.032509526827846025    -0.0293570413877955      -0.02646935989253586     -0.023901475774576644    -0.021565436684193084    -0.019471965793177046    -0.017576126234997224    -0.01586812093306225     -0.014339223451562392    -0.012960716522658509    -0.011722317623318492    -0.010605274734276844    -0.009596416087956005    -0.008690041599438923    -0.007871031554182036    -0.007128670955416693    -0.006460357080731599    -0.005852717954720341    -0.005296604867012018    -0.004797926243316576    -0.004344151844492675    -0.003928730585394154    -0.003555185328595701
0.8542479245430792        0.7000000000000031       -0.21337404925976644     -0.19376358991583675     -0.17626829433850025     -0.16029493440489062     -0.14550441843649928     -0.13183353424415625     -0.11925853241900432     -0.1078338101505668      -0.09734369035290026     -0.08776409901658677     -0.07912494903074997     -0.07136855425398757     -0.0642163303920316      -0.05784656701241609     -0.05220906873956994     -0.04693013210487218     -0.04221499032214299     -0.03804652533146496     -0.03421648017036152     -0.030835819187472278    -0.027804375049198544    -0.025007802570382407    -0.022522736429555115    -0.020273927192792276    -0.018275285474726757    -0.016483612311233898    -0.014837041144868413    -0.013369185271533928    -0.01204251747283145     -0.010873299220352848    -0.009802381914192998    -0.008850215278527281    -0.007984109366121454    -0.007208049765737288    -0.006505339502721293    -0.0058723381307451035   -0.005305804360651132    -0.004795069067342505    -0.004336312959619442    -0.003922571165258879    -0.0035489510925584638   -0.0032133379861353823   -0.0029101157981573328   -0.0026353057610380703   -0.00238794464772552     -0.002163066023497491    -0.001957273311650531    -0.0017727661382883127   -0.0016048911325404244   -0.0014512171627586031   -0.001313056071433963
0.8461505870176946        0.705000000000003        0.1915342916812084       0.17370120014488624      0.15794551061676107      0.14359978264611692      0.1303364472188039       0.118090171326913        0.10683594899770825      0.09662046896677746      0.0872418619690527       0.07867732706286824      0.07095519530135778      0.06402325110220615      0.057629329200144734     0.051934811399592835     0.04689454180597863      0.04217233577603185      0.03795282165968449      0.034220715060973884     0.030790067228007062     0.027759956155050235     0.025041379431949177     0.02253273709888709      0.02030212192469019      0.018282800797707544     0.01648711000475245      0.0148765725333738       0.013396128973589048     0.012075693445879158     0.010881860366293482     0.009829105200310094     0.008864616088644387     0.008006651924275935     0.007225984435654027     0.006526177103214203     0.005892283225365454     0.005321044647689576     0.004809555137931962     0.004348258807185684     0.003933731500670576     0.0035597278401682925    0.0032218621858999415    0.002918230342053764     0.002643797658019627     0.0023949935221256598    0.0021709443202288276    0.001967196104553907     0.0017806990791257218    0.0016134115074932648    0.0014611588846215448    0.0013217553943571244    0.0011963687190975996
0.8380532494923102        0.710000000000003        0.5389631720889013       0.48934368465913297      0.4451436334077789       0.40479032701371986      0.3674399349882753       0.3329331862580427       0.30120714071351845      0.2723978753376733       0.24594701316041534      0.22179192608185985      0.20001043194179227      0.18045586142198225      0.16241990282889926      0.1463558645080503       0.1321367199398005       0.11881675947551527      0.10691535488138738      0.09638941321975338      0.08671466922075964      0.07817046410542398      0.07050554589196951      0.06343309997382328      0.057145350843362704     0.05145380135433409      0.04639329709990914      0.041855209643937304     0.037684080325098894     0.03396436980042325      0.03060174797965758      0.027637090423217648     0.02492127307503056      0.022505853297730364     0.020308317476083634     0.018338725609468125     0.016554894132067895     0.014947627207783953     0.013508726750629333     0.01221122818763421      0.011045472720120334     0.009993844573400705     0.009043972186045026     0.008190493055043211     0.007419205245897626     0.00672004065276566      0.00609054584640396      0.0055181587184046305    0.004994281489927639     0.004524452716909375     0.004096899885121994     0.0037054639862594825    0.003353447770752209
0.8299559165386933        0.7150000013766507       0.7428917045451146       0.6744336515471457       0.6134347801710622       0.5577734316601624       0.5062685378004592       0.4586929079011957       0.4149571931762918       0.3752475313470169       0.33879016504028076      0.305498154826173        0.2754795263136495       0.24853187547037522      0.2236777303570885       0.20154265764396187      0.18195139360818158      0.16359910368294187      0.1472023864929155       0.13270181083096563      0.11937434133360318      0.10760522873722066      0.09704801974721887      0.08730722349151153      0.07864789980451596      0.07081014650075147      0.06384200911300036      0.05759370527732243      0.05185088185756565      0.046729997036549974     0.04210098616501103      0.03802020947132042      0.03428210653178449      0.03095774672036399      0.027933410094845457     0.025222961337145824     0.02276827710478729      0.0205566862329625       0.0185768974414544       0.016791762400453953     0.015187977781117646     0.013741281954191551     0.012434634249170953     0.01126065608434009      0.010199786243018585     0.009238160359484842     0.008372406479028406     0.0075852237012782155    0.0068647735257851275    0.006218693103723364     0.005630770096489317     0.005092525901801295     0.004608513637710026
0.8218588528460357        0.7200000392057557       0.7555480698659672       0.6858460766084727       0.6237542907377361       0.5670916560435412       0.5146641601383113       0.4662433102584274       0.42173828663954543      0.38133912191469704      0.34425390294637964      0.3103936203248492       0.27986887168917823      0.2524727893841987       0.22720634524957709      0.20470890159799568      0.1848015093766702       0.16615189681811018      0.149491730710245        0.1347604080551863       0.12122063757588224      0.1092652659044109       0.09854163464475672      0.08864716954300744      0.07985167774924917      0.07189084795613782      0.064813540766974        0.05846755992943884      0.05263506392686563      0.04743441200890491      0.04273348323764648      0.03858952888217388      0.034793680355899685     0.03141815077953114      0.02834738608685733      0.025595474569665346     0.023103354215913616     0.020858149273496777     0.01884838654082244      0.01703631841485671      0.015408427977219015     0.013940064394985107     0.01261391343684115      0.011422481469738366     0.01034589326961556      0.009370063571422048     0.008491571232081718     0.007692838212134575     0.0069618382022327676    0.006306337731162434     0.005709865417734745     0.005163809571114297     0.004672800793501134
0.8137654434799376        0.7250010117522802       0.578689170628076        0.5252019696151563       0.4775269969737847       0.4340512488038591       0.39384629997634685      0.3567299337722169       0.3226290372225589       0.29168763609579473      0.2632890282967657       0.23736364634884197      0.21399793053618701      0.19303245889945944      0.1736973332802061       0.15648527639302404      0.14125863522276882      0.12699258609513928      0.11424994919762789      0.10298422059988478      0.09262963716493113      0.08348765118148077      0.07528817273117004      0.06772288291785757      0.060998418509486625     0.05491252573523902      0.049502593238685444     0.04465211602259273      0.04019434959721669      0.03621989263166547      0.03262763351653609      0.02946138641216498      0.026561278755275836     0.023982584040549107     0.021636870957295374     0.01953492102817771      0.017631546876671126     0.01591689703505289      0.014382197398389114     0.012998572313683966     0.011755684727998714     0.010634683873645877     0.009622327962395953     0.008712893157877396     0.00789117953050956      0.007146418119559164     0.0064760001111627994    0.005866483886469496     0.005308675873603109     0.004808525081807812     0.004353437221206238     0.003936831085944218     0.0035622530384274184
0.8056790108290844        0.7300055554194261       0.2620064230187484       0.23755456487481988      0.215942047134509        0.19625066834622396      0.1780461058811854       0.16124185286736212      0.14580401860337758      0.13179731232400102      0.11894267659313411      0.1072086028161738       0.09663424164228869      0.08714743031510051      0.0783996724701555       0.07061400030052435      0.06372803692660277      0.057277387849800576     0.05151709264943394      0.04642605816214803      0.041747666631580076     0.037618650207500846     0.03391641534718729      0.030501016413292285     0.02746624562728223      0.024720280288399038     0.022280094746324572     0.020092870622196054     0.0180829932133437       0.016291547759715027     0.014672691594300999     0.013246289478175485     0.011939959041289775     0.010778725381533431     0.009722583543788804     0.008776410967907204     0.007919783015759073     0.007148246174266949     0.006457839662136229     0.0058355174372538106    0.0052766127022603445    0.004772616147228174     0.00431754855394515      0.00390883349314591      0.003539608223626078     0.003205013844983003     0.002903880466759887     0.0026301409428527173    0.0023796484490933374    0.0021550988557246906    0.001950808607563229     0.0017638113675873587    0.0015957135822626172
0.7976023023786966        0.7350139627028112       -0.11100089906833759     -0.10131970100858771     -0.09220238465045172     -0.08385923529877427     -0.07613499119395552     -0.06899968437147885     -0.062440365727619414    -0.0564852861458111      -0.05101728993263945     -0.046023217750621244    -0.041519420586259966    -0.037475497424701326    -0.03374463232259544     -0.030420785174974176    -0.027477694763198102    -0.024719846891305377    -0.022254615480476855    -0.020073119555079136    -0.01806731386826999     -0.016294767541853942    -0.014703801221538993    -0.013235420770982899    -0.011929164336611085    -0.010746283388969165    -0.009693940983414764    -0.008749740640590448    -0.00788164829924992     -0.007107067335656592    -0.0064065524563640544   -0.005788529787807055    -0.0052222021694235165   -0.00471821724866223     -0.004259516936035026    -0.003848180916633175    -0.0034754784074517084   -0.0031395065201653733   -0.002838565108496279    -0.0025670694049987745   -0.0023230162717284776   -0.002102751526017271    -0.00190371004130976     -0.0017247732268699096   -0.0015629960380050014   -0.001416287795092763    -0.0012841322482937906   -0.001163923051710802    -0.001053873636372241    -9.551227753711598E-4    -8.65226926968955E-4     -7.829041960110051E-4    -7.088337719579948E-4
0.789554377623375         0.7400083272696536       -0.4448047495111707      -0.4035763047857319      -0.36695141246679747     -0.3335608676619011      -0.3026856468408515      -0.2741835682054494      -0.24799770479581287     -0.22423812482799677     -0.20243013139410274     -0.18252012565638784     -0.1645747062467097      -0.14847146602627045     -0.13361926290190265     -0.12039641851739806     -0.10869728814680453     -0.09773534912582105     -0.08794254974417741     -0.0792832190973101      -0.07132338778278545     -0.06429428519864096     -0.05798879679612171     -0.05217049268760437     -0.04699782929089239     -0.042315726168528654    -0.03815285149899716     -0.03441981457471827     -0.030988693236195918    -0.02792899182983968     -0.02516313320972258     -0.02272473347126788     -0.02049105933501928     -0.01850454395604804     -0.016697272605124148    -0.015077525390890315    -0.013610585191540204    -0.012288883710684463    -0.011105675702983889    -0.010038771504721884    -0.009080224202967398    -0.008215540648480353    -0.007434541521504593    -0.006732818046129892    -0.006098685152910503    -0.0055238603319715225   -0.005006327924872627    -0.004535752866604042    -0.004105062659820352    -0.0037188174724886486   -0.003367332345489912    -0.0030455416242597473   -0.002756163885531687
0.7815426353492049        0.7449920130825642       -0.6583077128283924      -0.5969920382952373      -0.5426617054638001      -0.4931765500609501      -0.44744634552999746     -0.4052499440431769      -0.3664983599000345      -0.3313521458691442      -0.29909718319578543     -0.2696525202964311      -0.2431187426489876      -0.2193137909351206      -0.19735844415858814     -0.17781538993104726     -0.16052778324439523     -0.1443279164582979      -0.1298570798254588      -0.11706244062468517     -0.10530124015037275     -0.09491595579320102     -0.08560032016677997     -0.07700471628774348     -0.06936345909547736     -0.06244737798139625     -0.05629883743723064     -0.05078563657390563     -0.04571861749242936     -0.041200556458168176    -0.03711674582752244     -0.03351689125860762     -0.030219486502875013    -0.027287284570960278    -0.02461986211803136     -0.022229462695987547    -0.02006476137319674     -0.018114568983219295    -0.016368917051724687    -0.01479500501032298     -0.013381088658180005    -0.012105750470179784    -0.010953946506040495    -0.009919168428023933    -0.008984147377297398    -0.008136646144795723    -0.007373694172263529    -0.006680019183999539    -0.006045173079026099    -0.005475906046717937    -0.004957907597306019    -0.004483696642437269    -0.004057297394900261
0.7735685466937795        0.7499767164444712       -0.7042939889817493      -0.6386655153841304      -0.5804167325539434      -0.5274021811428334      -0.47843240188617214     -0.4332612591241292      -0.3917896986338985      -0.35418760638752694     -0.31968224201436124     -0.28818576456742123     -0.25980731982553884     -0.23435141462283685     -0.21087395174070664     -0.18997913855292747     -0.17149873666485302     -0.15418021492357933     -0.1387114475810339      -0.1250358492084005      -0.11246500595606211     -0.10136572138011035     -0.0914103062836822      -0.08222468979413515     -0.074059575961957       -0.06666987041459592     -0.06010088131169437     -0.054211171329716194    -0.04879838019601589     -0.043972458186665085    -0.0396106987067772      -0.03576627355783423     -0.03224502982419786     -0.029114092908312395    -0.026266062612599107    -0.023714033131322806    -0.021403126877740666    -0.019321379686699277    -0.017458137151207375    -0.015778332902524454    -0.01426941441827881     -0.012908491003624496    -0.011679482510787126    -0.010575439484360028    -0.009577904110531386    -0.008673799632884909    -0.007859958555132494    -0.007120058583131102    -0.00644293603578931     -0.005835815710906988    -0.005283404246284596    -0.004777710302261124    -0.004323040862834607
0.7656592426785468        0.7549162499765121       -0.5796270615183907      -0.5259376424080345      -0.47780621479953495     -0.4340587881186226      -0.3936788262777345      -0.3564493035278857      -0.32228328666214395     -0.2913178762085615      -0.2629062145256648      -0.23697444604280338     -0.2136143391670455      -0.19266418160445212     -0.17334301445941566     -0.15615063914437963     -0.1409480647378372      -0.12670050688200715     -0.11397625604564532     -0.10272865319210354     -0.09239004817344985     -0.08326289872349248     -0.07507728308525856     -0.06752507432584148     -0.06081278055852569     -0.054738598900037405    -0.04933983464285029     -0.044499973285773646    -0.040052328518009016    -0.03608746778144512     -0.03250431872049497     -0.029346678485845944    -0.026454688590824508    -0.023883617663340906    -0.021545067832343837    -0.019449816580020193    -0.017552713393049854    -0.015843914091940373    -0.014314657991811716    -0.012936100122180503    -0.011697918733251073    -0.010581292343819687    -0.009572997479251276    -0.008667328258349623    -0.007849106590396481    -0.007107582995330036    -0.006440162102444406    -0.0058334237510013045   -0.0052781925494994435   -0.004780421215717977    -0.00432753689023745     -0.003912974050927393    -0.0035402807126171634
0.7583978558865088        0.7580536352642375       -0.3469960975418936      -0.3144771144996817      -0.2855997908835233      -0.25938470840642763     -0.2352003058983687      -0.21291016498596252     -0.192460339310958       -0.17393193247623548     -0.15693446556721813     -0.14142325008843692     -0.1274538132263634      -0.1149289957682051      -0.10337958569753322     -0.09310587132640312     -0.08402437705989965     -0.07551362892736165     -0.06791493256551508     -0.06120028796394835     -0.055029049211515094    -0.04958272069201885     -0.04469946627634966     -0.040194543279607385    -0.03619176711429736     -0.032570205751833795    -0.02935221469389554     -0.0264680500103459      -0.02381791479855832     -0.02145603494902395     -0.01932191993842741     -0.017441781806148       -0.0157200319642368      -0.014189718705654341    -0.012798017270722656    -0.011551368109881893    -0.010422807834231987    -0.00940645693822818     -0.008497088858862818    -0.007677483559737223    -0.006941482857782152    -0.0062778586427474315   -0.005678720495585773    -0.00514067282191676     -0.004654659536153928    -0.004214270679266141    -0.003817967293547455    -0.003457744041667711    -0.003128131136103556    -0.0028326924818323092   -0.0025639295063790662   -0.0023179308957167843   -0.0020968203700101966
0.7541546372955168        0.765070931753569        -0.17360116895986277     -0.15775569110986307     -0.14327759140829208     -0.13010965131862795     -0.11795456947062732     -0.10674951209653571     -0.09646893439859337     -0.08715471152563603     -0.07861173513572105     -0.07081776169256955     -0.063800429651533       -0.05751076540611098     -0.05171226019920849     -0.046556275916215695    -0.042000706269559894    -0.03773207087309747     -0.033922529186186046    -0.030557945772081475    -0.027466350025831306    -0.02473937204679347     -0.022295356257223568    -0.020041089412634466    -0.01803904346596639     -0.01622822760066672     -0.01461991658255043     -0.013179021317265843    -0.011855309884421078    -0.010676078125827408    -0.009610896286813922    -0.008672950332454486    -0.007814208108278224    -0.007051275997395717    -0.006357636944057538    -0.005736523973782859    -0.005174416425948413    -0.004668365501208902    -0.004215754700803376    -0.003807954000323813    -0.0034418803390182484   -0.003111913443146951    -0.002814102199398401    -0.002546754090737771    -0.00230533483157661     -0.0020866382917773246   -0.0018899022948868332   -0.001711120253035799    -0.0015475576328562053   -0.0014010094995893995   -0.001267724063469213    -0.0011457482278857528   -0.0010361512938912374
0.7494929002753105        0.773142486940935        0.020813590038371407     0.01881345644413057      0.017126449768821463     0.015602849611032926     0.014198428139993701     0.012903009899480527     0.011712800028564284     0.010631917280644011     0.009637550508356947     0.008727049789199227     0.007903707754517297     0.007162104988977953     0.006476069452655424     0.005862350839541287     0.0053163282356279125    0.004803599037623543     0.004343056719713478     0.003933161121128198     0.00355517476781203      0.0032190814393179552    0.002915928690706024     0.002635496933039438     0.0023846353826783924    0.0021566224862152902    0.0019527007903951522    0.0017688780958695688    0.0015994727693158038    0.0014475697599914178    0.0013097020457137223    0.001187371972916517     0.0010749958686180146    9.745042023905497E-4     8.827641261664048E-4     8.001575329645146E-4     7.250590240160184E-4     6.57115172015089E-4      5.960028738954638E-4     5.406749979991735E-4     4.907511513464762E-4     4.4553587702576494E-4    4.045433047985669E-4     3.675498160326519E-4     3.3399676940352335E-4    3.0348269306428483E-4    2.758971698573849E-4     2.507434000342885E-4     2.2767631082801668E-4    2.0689598836237463E-4    1.8793492818989997E-4    1.705421072007724E-4     1.548374377987128E-4
0.7447373647433422        0.7812608165777342       0.20597627059627163      0.18684639569173397      0.16980427520269367      0.15430735149421662      0.13999928833036257      0.12680442472869993      0.11469234993009035      0.10371175168275996      0.09363443377863921      0.08443436213131389      0.07614388510149216      0.0687058861007046       0.061844531382701344     0.0557363502075378       0.05033226225101089      0.045266865577443145     0.04074083430386093      0.036737691818618794     0.033056984968161784     0.02980552004291337      0.026887948670157844     0.024195426709385705     0.021800902013245388     0.019633071659349004     0.017705116709982455     0.015975805383939487     0.014386168220976535     0.012968244546057257     0.011686265279025006     0.010555730046701316     0.009519979421375719     0.008598602533990835     0.0077602282861671664    0.007008681390480809     0.006327915344687073     0.005714432407819138     0.005165111744315818     0.004669693574298444     0.004224501160974266     0.0038228283231998366    0.003459966070354084     0.003133869129607471     0.0028391315555458905    0.0025719191508382483    0.002331293263996748     0.002112471331903913     0.0019121783230096354    0.0017325161569522473    0.001569002247501698     0.0014192891833382031    0.0012846303716681365
0.7398713704606151        0.7893972326932533       0.3651726163507767       0.3311987627234348       0.300960487871913        0.2734593163387404       0.24806661386676862      0.22464931012068767      0.20315396825786505      0.18366740483291213      0.1657855659564524       0.14946239315071677      0.13475511585824598      0.12156230556287868      0.10939413245616302      0.09856407991282988      0.08898492379754575      0.08000728233856887      0.07198778778366142      0.064897135427469        0.058378806543406235     0.05262276293540478      0.04745936785116835      0.042694973869386886     0.03845936439860539      0.0346256746313288       0.031217356803082404     0.028161143303338746     0.025352222375871234     0.022847541704303666     0.020583539063815173     0.018587757537995134     0.016759615849163852     0.015133888436429885     0.013654926480584096     0.012329514651922502     0.011129211208021851     0.01004781568139891      0.00907980361203367      0.008206998002373905     0.0074228901202617855    0.006715610044242231     0.006076820362665805     0.005502912761415763     0.0049843167211030695    0.004514249687782448     0.004091063694130082     0.0037062944769332483    0.0033541508375404708    0.003038371587494594     0.0027510252802589144    0.002487964814355544     0.002251419122063909
