% Model:              heat_case3.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 29 2023, 20:11
% Dimension:          2
% Nodes:              13312
% Expressions:        31
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (K) @ t=0              u (K) @ t=0.1            u (K) @ t=0.2            u (K) @ t=0.3            u (K) @ t=0.4            u (K) @ t=0.5            u (K) @ t=0.6            u (K) @ t=0.7            u (K) @ t=0.8            u (K) @ t=0.9            u (K) @ t=1              u (K) @ t=1.1            u (K) @ t=1.2            u (K) @ t=1.3            u (K) @ t=1.4            u (K) @ t=1.5            u (K) @ t=1.6            u (K) @ t=1.7            u (K) @ t=1.8            u (K) @ t=1.9            u (K) @ t=2              u (K) @ t=2.1            u (K) @ t=2.2            u (K) @ t=2.3            u (K) @ t=2.4            u (K) @ t=2.5            u (K) @ t=2.6            u (K) @ t=2.7            u (K) @ t=2.8            u (K) @ t=2.9            u (K) @ t=3
-2.810225729506011        8.04695508455413         1.0035858695393363E-5    0.16862601779427552      0.40523432805550735      0.5954611852163695       0.7512211647539981       0.8838977351865012       1.0004719038284235       1.1050839639700796       1.2013091587677869       1.2901358769567592       1.3731165465976256       1.452279332811189        1.5277457054147072       1.5993307782935295       1.6672764382211926       1.7316999887427957       1.7931437245601387       1.8515014460413546       1.9074154835648247       1.9606453860644935       2.0116441943534515       2.060476031050781        2.1073070132948715       2.152269695575876        2.19553609199647         2.237250381267494        2.2773791311354934       2.3161083384132124       2.353539756933914        2.389618287732874        2.424482615281715
-2.6440828348287773       8.008736899297368        2.6586284539673693E-6    0.07691859355698694      0.25041918296844207      0.41218360736923554      0.5539813176733108       0.6807853042989159       0.7959088268001411       0.901693517574196        1.0002437653308287       1.0923226501093526       1.1789858370783757       1.2616368067676837       1.3403614022766293       1.4151622884565183       1.4863559702858768       1.5540131281759122       1.6186629909028425       1.680195663420197        1.7392108014596626       1.7954845379977697       1.8494489777522751       1.9011652800832592       1.9507930470484887       1.9984737797882999       2.044370260695423        2.0886250686342374       2.13122471483609         2.1723485239383997       2.212100702757184        2.250434938518401        2.2874908775368707
-2.902583427913685        8.233118758429747        5.9183996831340344E-5    0.3792769511522154       0.6835682579009105       0.8957866810793255       1.0595726488542512       1.1927415067909382       1.3061237133034325       1.4055239937532955       1.495837567903992        1.5781943076918912       1.6545451551374362       1.7274448192327332       1.7970578976000475       1.8630137850268491       1.9254675590301928       1.9845798140755317       2.0408841980613848       2.0942817840555175       2.1454289244485563       2.1940791626388783       2.24068404987049         2.2853074979314214       2.3281137781638326       2.3692181459519728       2.408793484752018        2.446977770864223        2.483716293227364        2.5191923959474          2.553499246725458        2.586573982691578        2.6185465085937722
-1.5945805983150447       6.472882602394736        1.6940760203997924E-6    0.08421794118870839      0.2670163010375308       0.4361881789583683       0.5830013411283738       0.712872876206334        0.8298557617279793       0.9369440593662707       1.0368263739628072       1.1303660983369586       1.2188242151575555       1.3037280473881203       1.3851178453806872       1.462853229217159        1.537086021436165        1.6079087303427961       1.675702855692301        1.7404060639173127       1.8025240547758885       1.861869972326698        1.9188373221569563       1.9734818003720582       2.025949542625281        2.0763796679827418       2.1249195449135416       2.1717034583908057       2.2167442150412895       2.260204701641436        2.302188406038976        2.3426708637426654       2.381785688690547
-1.457557705063527        6.335986278582267        4.931721536575338E-6     0.19292482056695442      0.4426568815482556       0.6402491389973658       0.8005639735203741       0.9357584680997489       1.0536706730241308       1.1591000032194534       1.2562193063243698       1.3461291372271613       1.4305995782624437       1.5117958970430618       1.5897932995416737       1.6642586952829765       1.73526556126069         1.8029488694135622       1.867689706591665        1.9294320245375238       1.988708016215602        2.045320223005453        2.099670530125662        2.1518158197202655       2.201904021577597        2.250060118057297        2.2964360708157017       2.3411632270405103       2.3842331186932824       2.42581001214212         2.4659913150230746       2.5047446589171707       2.542198006940609
-1.2651173722072615       6.216182444516043        6.068187715137304E-5     0.4713138575774544       0.7915060399959556       1.008813906062952        1.175321857500509        1.3096113792931734       1.423319749103596        1.522755366304988        1.6132804616902428       1.6961197310050447       1.773400019175879        1.8477794736312632       1.9193816339100842       1.9877070006227455       2.0527607394314806       2.1147112641346433       2.173931497542203        2.2303701648155037       2.28456359487376         2.336311909372785        2.3860068021421235       2.433703712854101        2.4795455829651196       2.5236381747558307       2.566130962071558        2.6071465013128488       2.646656084776921        2.684817883657095        2.721719019622222        2.7573211201825294       2.791740854324147
-1.2062001119568246       6.036245665877016        2.5174605523081312E-5    0.6268201000689392       0.9610437230567624       1.1788949747284632       1.3436526810080054       1.4750262375110428       1.5854280198511395       1.6814166743766574       1.7685444381788316       1.8480416935135018       1.9220813106692967       1.9933915782083675       2.0621060250169396       2.1276924550110183       2.1901378526051256       2.2496151458279487       2.3064855311985593       2.3607003115466068       2.4127831495609793       2.4625386027756377       2.5103448342964643       2.556255368680382        2.600407804341327        2.6428989916801524       2.6838736885451833       2.7234484071769294       2.7615884555088974       2.798445946495464        2.83410235690932         2.8685181922861513       2.90180341180421
-1.611870030286522        6.618774302775012        6.155175425298128E-7     0.059688345444555126     0.2172914342788805       0.3733654483347851       0.5133789723604351       0.6401485584218682       0.7561526793267603       0.8635140758329429       0.9641916156617326       1.0589254267990107       1.148721184598277        1.2348144844002666       1.3172409214280139       1.3959614027854192       1.4711849253478586       1.542979032748284        1.6117386462289416       1.6773927847605086       1.7404368692744947       1.8006878907594788       1.858532092069611        1.9140241413555164       1.9673079993029827       2.018526992983619        2.0678251944093575       2.115336632250265        2.161081467829298        2.205220539627195        2.247858496796084        2.28897410861932         2.328701662380896
1.3679529504613523        4.780090837423556        1.291424357330084E-7     0.03213629396243694      0.1491992595747588       0.27946192415433585      0.40385863375816683      0.5215561635334874       0.6325537425008965       0.7374685322956055       0.8370156477366483       0.9317996632751909       1.0224499061582815       1.1098190630235443       1.1939529307416208       1.2750048584297107       1.3533356118626527       1.4289281670000413       1.5021732176766405       1.5729707036857317       1.6416809771804657       1.708167856803483        1.7726661502428407       1.8352090917756796       1.8958835141434471       1.9547676624262513       2.0119498782194256       2.0675080864400788       2.121436514043373        2.1738327924432315       2.2247554641664524       2.274196239323935        2.3222293959844262
1.1915264795751668        4.820334230616812        1.067865616032943E-6     0.07814138706281132      0.25242146030399315      0.41352880803427233      0.5537579283850124       0.678598469206554        0.7917431511104369       0.8958137699368794       0.9931954238870943       1.0847947209309237       1.171840979573478        1.255910753016031        1.3370767841817834       1.4152828277538523       1.4908038309953147       1.5636701664527488       1.6342739978734027       1.7025213502432381       1.7688020322848883       1.8329679378696373       1.8952611437470004       1.9557159130446002       2.014420304357096        2.0714360111692636       2.126855724431062        2.1807534173211294       2.233100096598417        2.2839939786534003       2.333486550620805        2.381562854747966        2.428290022468841
1.1045265532911093        4.6982701633622685       6.439707090872288E-7     0.06623616004878784      0.22845673825123883      0.3829640017596119       0.5189693438575084       0.640872405966213        0.7518368988599002       0.8542621095157718       0.9503604177655474       1.0410232312728447       1.127430316250049        1.2110763107094058       1.2920210850509017       1.370218506064386        1.4459322378538937       1.5191804143238565       1.5903151652064078       1.659249359246948        1.7263210536152933       1.7914013336200423       1.8546930476855017       1.9162249066294776       1.9760705212106624       2.0342792776494463       2.090929042960949        2.14608109197837         2.199709128202049        2.2518950449384683       2.3026815633886586       2.3520615174491173       2.400089374174478
0.7969545081530871        4.764376851056172        1.2205585942121641E-5    0.2165458116930385       0.4742096356676012       0.670751634029168        0.8267151622653204       0.9560648803708077       1.0675490051603296       1.1663645381145205       1.2570487031421862       1.3409155578874186       1.419982235042488        1.4967772494335636       1.5714084295204245       1.6435389462304997       1.713325084770357        1.7808434296915219       1.8464460910532525       1.9100530575377728       1.972033309865367        2.032244969995709        2.0908918281738056       2.148002728521148        2.2036495609953604       2.257855177967348        2.310700085308938        2.3622368061404635       2.412405671162819        2.4612856189490535       2.508906904890271        2.5552533151301486       2.6003660461395364
0.9441024254432404        4.75015712303291         2.983908788600985E-6     0.1378881905156137       0.35686272425435167      0.5380887116758054       0.6872769825853852       0.8146675745284325       0.9267980996419304       1.0277950566310052       1.1213068827167447       1.20848483555465         1.2910248948717984       1.371057431173057        1.4486712258389376       1.523642480265747        1.596169731664436        1.6663095039818485       1.7344203157205629       1.8004184670531418       1.8646699462552612       1.9270345770053472       1.9877227861785849       2.0467643572337084       2.1042344396826276       2.1601685467330465       2.2146487920037825       2.267733428825513        2.3193756028026318       2.3696583146434733       2.418618351878106        2.4662419513705918       2.5125778026915673
0.5284097159349781        4.791701114830263        4.0033066599205976E-5    0.41081958607132435      0.7207430875530267       0.933130174689306        1.094579261056358        1.2235708245707675       1.3316902711532244       1.4253955428518463       1.5102706244611857       1.5878287723309559       1.6604714493276502       1.731212695723894        1.8001867581324742       1.8669226179368472       1.931530982472049        1.9941060082567341       2.054984033179285        2.114090023555429        2.171782493085629        2.2279226951025755       2.282695201324881        2.3361261357167957       2.388279300457405        2.4391584185785624       2.4888378481780364       2.5373594024815653       2.584647628075983        2.6307719483533014       2.675751834062087        2.7195690110344204       2.762251836974529
0.42689401883197325       4.912784761168737        2.9690689088148767E-5    0.7187347954926288       1.0557159156976712       1.2695713152029193       1.428166909917521        1.5521066743001517       1.6544282872350085       1.7420244514159655       1.8207899061366208       1.892219616100936        1.9587687483653002       2.0235583396615118       2.086747545933209        2.147814546973849        2.206846746182115        2.2639516999070346       2.3194672980509985       2.3733194060372935       2.4258736077475542       2.476988358153064        2.526850933800735        2.5754878414915736       2.6229635663565105       2.669278615553004        2.714508715155252        2.7586951353993907       2.8017566040738666       2.8437632437583966       2.8847328961479084       2.924643020771542        2.963520967214297
0.641584447886669         4.852572930766911        4.67693770991342E-5      0.4176718593624149       0.7287445120609045       0.9414694778387407       1.1032821811752775       1.2328158065665484       1.341683115501201        1.436280909961119        1.522107332792493        1.6006052419155503       1.6741022433324624       1.7455441258758444       1.8150738831440272       1.8822295053218208       1.9471239901156456       2.0098601607248607       2.0707959464468657       2.1298527060133963       2.1874172269715184       2.243340392772751        2.2978299388880177       2.3509152678393126       2.4026688567057453       2.453103559908612        2.502302330240419        2.5503151399499493       2.5970676557159043       2.6426391172538466       2.687055154881612        2.73029374412536         2.7723917355164
1.4601985051735102        4.596106204872301        2.8666311899473882E-8    0.009509874626698266     0.07362931485761026      0.1677703399524619       0.27114440278542823      0.3772227057252872       0.48243574875382406      0.5852469961126076       0.6845506371673474       0.7805683992672937       0.8732336953982873       0.9625721305986418       1.048606484478425        1.1316941191410104       1.2122580402925758       1.2902259122841186       1.3659417626034507       1.4393073547907742       1.510595953885131        1.5797046819163432       1.6468174985139001       1.7119604410080098       1.7752030490559705       1.8366262260407396       1.8962975150106505       1.9542846386083144       2.0106081094700827       2.065346765728315        2.118556421724348        2.1702438666016035       2.2204764575739557
1.5618553262125159        4.757795400827481        2.2681829317565175E-8    0.011585467036404624     0.08289377729874015      0.18351425147452083      0.29190193039836854      0.40185012939694237      0.5100402458832112       0.6151284563814018       0.7161826637166242       0.8134837592252024       0.9070492716927713       0.9970140589935017       1.0834067321404992       1.16658526943627         1.2469972950241817       1.3245801556285761       1.3997281573759448       1.4723340167294185       1.542734027655645        1.610801934546178        1.6767694117300025       1.7406692499939942       1.802588584350884        1.862623573095534        1.9208597658481243       1.9773803959198626       2.032202658750815        2.0854253361203594       2.1371149434445633       2.187268717448077        2.235969485058978
1.444626093884072         4.920247938273633        2.482229231696882E-7     0.03823818021749097      0.1655305510697712       0.3025539520925325       0.43140216216096344      0.5520910857503541       0.6651346043268108       0.7714471493082335       0.8719929651805426       0.9674200281599902       1.0584458401058885       1.1460307309617634       1.2302251016159291       1.3111580962166105       1.3891859515171168       1.4643061487346423       1.5369356033016155       1.606972234019976        1.6748209943832304       1.7403293567125273       1.8037688483811871       1.865177900907575        1.924656892553182        1.9822958691357615       2.0381970243293206       2.092450322342442        2.1450485494497644       2.19610455018576         2.245685392574846        2.2937759950150105       2.3404627674753677
1.6280309275397982        4.929821110345662        3.036482167714081E-8     0.015775712420880685     0.09946182368995006      0.20976537292758213      0.3243917848380607       0.43825187242510827      0.5488265517448285       0.6552976944217149       0.7571767283943736       0.854828620957619        0.9484331269136105       1.0383101458871995       1.1244906458299975       1.2072827594618392       1.2871138362236836       1.363942982407605        1.4381878551470322       1.5097415363277171       1.578989454565992        1.6457873286229872       1.7104070161041902       1.7728869952684632       1.8333291012769657       1.8918408095513863       1.9485229642579365       2.003471466022129        2.0567003474994165       2.1083247849446534       2.1584199796469554       2.2069755496684675       2.2540868466765276
1.5078524937636577        3.6081840906014886       3.3137639546162744E-10   2.1949454577544758E-4    0.008493220719278676     0.038519450501440115     0.08982564988133727      0.15610330375908774      0.2322348574812607       0.3146254727411231       0.4000454916717517       0.4874280622955336       0.5752348515376616       0.6616414184277525       0.7466170569937233       0.8304034634689422       0.9129130360294804       0.9941040347407174       1.0737816796279926       1.1519909459886712       1.2285308294677748       1.3034806059389508       1.3767591478783663       1.4483549726355462       1.5182429912223514       1.5864599091096336       1.652969780009936        1.7177695990233326       1.7809707909924553       1.8425434087919668       1.9025084147664162       1.9609487446238723       2.0178707692198867
1.437065585671895         3.9278328863020837       3.3202302454207234E-10   3.2764940940501315E-4    0.011334872679762702     0.048249235503383975     0.10807278077218661      0.18257831066042154      0.2657502688974704       0.35373955740246577      0.4432532611679414       0.5335331086902678       0.623269143643899        0.7109573035486072       0.7965808444134758       0.8805201351283868       0.9629132111242228       1.0436735059648568       1.122776154817168        1.2002133747685102       1.2759006912117832       1.349872084655151        1.42210344547234         1.4925913612282298       1.5613311787526014       1.6283701745474668       1.6936945713883789       1.7573165659190042       1.8193246757836008       1.8797131280179722       1.9385096883833928       1.9957786234522958       2.0515391049520955
1.5242750118819406        3.77674019169883         1.7054412121360766E-10   2.2434664551159177E-4    0.00932224439537516      0.042555270767801176     0.0985776611584759       0.16979211057184787      0.2503840793549494       0.33649209062240115      0.4247549223897475       0.5142744904020194       0.6036163391529836       0.6911126625499248       0.7767415600144809       0.860841863489226        0.9434706792351356       1.0245569753550274       1.10401376026058         1.18185288142293         1.2579487364241264       1.3323514840381019       1.405019775834385        1.4759477594270989       1.545124778352418        1.6125971873799678       1.6783443131603293       1.7423745947142297       1.8047871904711994       1.8655691797712872       1.9247475587689107       1.9823933004915646       2.0385230468378506
1.5269800234901933        4.396652797673955        5.01181685957339E-9      0.002622689028967189     0.03548198814297687      0.1020644674175641       0.1876527876800627       0.2827860098236949       0.3816798616845127       0.4812457291012055       0.5790329738036463       0.674904782914658        0.7682213763822019       0.8583329742304574       0.9452495681211962       1.0294511154712094       1.1113649537209558       1.1908839360946335       1.2682814092777328       1.3434705364408333       1.4166302433439089       1.4876937430651622       1.5567901283204317       1.6239376706711421       1.6891868612282959       1.7526164284685033       1.8142719021917484       1.8742084407607436       1.9324705099588588       1.9891157856925552       2.044195233671534        2.0977313507224307       2.149781805489407
1.5412282941769788        4.21955891434542         8.075490069800267E-10    9.845519079422045E-4     0.020938128115484234     0.07277916117859347      0.14731504873476323      0.23460537468539058      0.3281600636524067       0.4242371975726719       0.5197820201451528       0.6144119873193942       0.7071634936872891       0.7969939117598774       0.883904595997442        0.9683931119302748       1.0508277370370418       1.13109411740987         1.2093798736511314       1.285618479960909        1.3599026432315797       1.4321985624145086       1.5025852074664618       1.5710737556595757       1.6376968840914714       1.7025259815651597       1.7655869235235613       1.826921727361972        1.8865919094024932       1.944634896061978        2.0010951791649343       2.05600912123797         2.109423128130492
1.5405420223774473        4.066632975879605        2.016016663809313E-10    4.703566322584252E-4     0.014349684291445074     0.057446842103500026     0.12435631251122917      0.20557239644308076      0.29453924287364736      0.3872781187802706       0.48047356357202486      0.5735523365086816       0.6653447101484354       0.7545466698172647       0.8411519106348935       0.9256288498674431       1.0082590421043256       1.0889348328560022       1.1677556036751424       1.24467855948185         1.3197199433511486       1.3928752897703744       1.4641803470893155       1.5336401750680424       1.6012719528198285       1.6671389663573752       1.731250293802121        1.7936361190287626       1.8543716808479538       1.9134765550510955       1.970989133021758        2.0269579343695834       2.081418965810101
1.5579800464685152        3.201269246397508        9.5840818587655E-10      4.653798070582884E-4     0.011928726191221537     0.04458540583408346      0.0949990306299643       0.15823383333907814      0.23053630759506394      0.3091559875004078       0.3914661447434042       0.47629308298443057      0.5621452099316975       0.647179456810152        0.7313448972655275       0.8147073730784647       0.8969648755348505       0.9781299120186785       1.0578716217319408       1.1362813963581972       1.2130830128613157       1.2883851848039092       1.3620729889926322       1.4341301593959548       1.5045192155660014       1.573266980564229        1.6403246758027772       1.705679288978997        1.7694541540315825       1.8316041562421466       1.8921452530325353       1.9511720296145298       2.008681930673754
1.539147130177696         3.3975984070081333       4.008766675709533E-10    3.428902257298334E-4     0.01017345635150972      0.04112985711450163      0.09130664304087842      0.15531533241474307      0.22884872403761433      0.30878483181882804      0.39222182337065864      0.4780107484091302       0.5646198647404274       0.6501899382910725       0.7346787704670407       0.8182231275763288       0.9006033302980253       0.9818101755321135       1.0615631385928799       1.1399360301230639       1.2166786600257387       1.2918895252316116       1.3654649727662562       1.4373903317655836       1.5076322876183033       1.5762213939030743       1.643113114354328        1.7082978898875874       1.77189523355576         1.833865196530043        1.894225509640126        1.9530667776643256       2.010389573425099
1.6829321416941718        3.5096092467437274       2.0021683017593302E-9    8.319528058573674E-4     0.017431634487474548     0.05982584160253757      0.12121125977491905      0.19474368343076043      0.27576829513238504      0.3613321449358577       0.4488171302875088       0.537409809349135        0.6259031197486032       0.7128300406553992       0.798148778842556        0.8820634342712844       0.964504934936199        1.045441972664822        1.1247244587880196       1.2023905940972364       1.2783009097714209       1.3525115839974322       1.4249839526177122       1.4957125431737641       1.5646875300047933       1.6319540622485038       1.6974926551605523       1.7613123243159847       1.823514531975049        1.8840865273487697       1.9430562167914156       2.000496092353601        2.056423562787708
1.7440054922047927        2.8505185893867866       4.605012731020868E-9     0.0018822012103058003    0.02768438279861882      0.08025519709260213      0.14741866561591419      0.22320587998763125      0.3042824826392527       0.38874533702472586      0.47484493812847306      0.5618847904280013       0.6489377563402093       0.7347905988810892       0.8193788978126155       0.902754667862708        0.9847114314462146       1.0652596626180537       1.1441773463731042       1.2215311446557353       1.297158911477508        1.3711259767395825       1.4433876502614422       1.5139376066716428       1.5827634778732784       1.6499043307288948       1.715338760008496        1.779072817824629        1.8412082483514531       1.9017285732209221       1.9606596723156977       2.018076755843065        2.0739940889717463
1.7454829590519685        3.083829220913218        6.648554884761849E-9     0.001923602157940483     0.028223538025882206     0.08130543564361052      0.1487058004397452       0.22452217560182755      0.3055081981482542       0.38982746490966913      0.4757841829525251       0.5626856896137088       0.649619488257485        0.7353841800597231       0.8199137159051738       0.9032492337619624       0.9851732319716788       1.0656991714439312       1.1445984708158516       1.221940131528216        1.297558811834832        1.3715210817973797       1.4437806569068867       1.514330986133398        1.583159087885564        1.6503031875528844       1.7157413064668081       1.7794788947883438       1.8416177526289665       1.90214064477064         1.961073030121139        2.0184905556154153       2.0744068635031705
2.076015045892739         2.604201347211156        2.7612627718626674E-8    0.014191916229621604     0.09213022161342059      0.19359894135246902      0.2966538224770736       0.3978922214852659       0.49628787347583136      0.5919493310962419       0.6850677334788847       0.7758279593099274       0.8644156816582759       0.9509562124168632       1.0354064741751838       1.1177704136510298       1.1980517395974501       1.2762647762058903       1.352445118510888        1.426597117078822        1.4988121677137143       1.5690586435030818       1.6374399104229524       1.703970598716155        1.7686910082805325       1.8316625053634146       1.8929216885006497       1.9525135395378166       2.0104889963153556       2.0668916383532565       2.121766389997443        2.1751462488019944       2.2270789472491384
1.9949941998463994        2.7954673720441554       2.2503482312409168E-8    0.010148170360014792     0.07569699789081845      0.1670419394429229       0.2625560621540543       0.35805968077727224      0.4521603829493332       0.5447235572176866       0.6356881192267766       0.7250734402438254       0.8128804177099377       0.8989762802522671       0.9833001061659571       1.0658280244209701       1.146473380663515        1.2252583117567886       1.302128281980213        1.3771124941458595       1.45022690585696         1.5214688410292503       1.590899155724783        1.6585264634061272       1.7243757833621736       1.788500021778688        1.8509192982109715       1.911666796938394        1.9708064281694153       2.028364141832537        2.084378668144263        2.138895048722537        2.191950527778594
2.4830832305980186        2.2706372530108485       1.1134810122519334E-6    0.07543038366492306      0.24712671655847926      0.40672096239484684      0.5458266185295403       0.6698255510486342       0.7824349097258269       0.8863217377550631       0.9838906668096271       1.0759629081695925       1.1637048914350696       1.2485526212023175       1.3305517494371613       1.4095854277751398       1.4858179999597994       1.5593042549419158       1.630358388200307        1.6989186460739563       1.7653562105948983       1.8295323497531457       1.8917121240587724       1.9519330497214222       2.010292790434797        2.066875044666961        2.1217799298046693       2.175094437442453        2.2268137325921633       2.2770464272106086       2.325857836639363        2.373235175405892        2.4192621475127223
2.757269129262726         2.0953987989960776       9.457907432056613E-6     0.1588060564170036       0.39010581808971206      0.5778882139831848       0.7322458116697874       0.8642023638548063       0.9805788644047367       1.0855027734826146       1.182572441620948        1.2728274323865933       1.3578653209320832       1.4397221853191926       1.5184984329288755       1.5939753044806035       1.6663458384140228       1.7357022670401945       1.8024743600141304       1.8665758476672014       1.9285066183710327       1.9880787524597445       2.045632933268377        2.1012173805314167       2.154956454459061        2.2069425862605248       2.257305746078128        2.306152095804738        2.3534498599122435       2.399337677348916        2.443889871632329        2.4870718377648626       2.528983546237899
2.6782895275215957        2.2698617790339948       1.0710947695166316E-5    0.18049697651710042      0.42257571413236844      0.6139486486491227       0.7690655312850422       0.9003001815589303       1.0153015976552604       1.1186172665076184       1.2141852076188882       1.303068993384725        1.3869588895067564       1.4679753864633385       1.5462127514273476       1.6213769419194584       1.6935880731547435       1.7629500717045008       1.8298317094168446       1.8941646752308336       1.9564027580628969       2.0163755456443884       2.0743949742093792       2.13050519467703         2.1848198623478456       2.237420867182324        2.288427445657826        2.337936150642253        2.3859179461252604       2.4324989545935485       2.477747036883041        2.5216343147998153       2.5642511907189536
2.974036702071011         2.140328151148121        3.878899459677403E-5     0.3797303054195589       0.684250773599563        0.8969621596823666       1.0614444793175049       1.1954143310828549       1.309705171216043        1.4101850636826274       1.50183865005497         1.5858699059626733       1.6643073523690626       1.7397644815160722       1.812390949644646        1.8817870338205083       1.9480774236901992       2.011401238253391        2.072209320941784        2.1304165619826763       2.186570802733815        2.2404655385737353       2.2924657355848264       2.342623050439956        2.3910696023152016       2.4378900724772437       2.483224914952722        2.5271829677784          2.5697117507388927       2.6109580838904587       2.6509943840725843       2.689775126103241        2.7274004960055045
3.1372690314753084        2.1692390711901384       2.2753936007601983E-5    0.6474622806304688       0.9822557960126975       1.198756723649333        1.3618679242831733       1.4916824281418468       1.6006664971569502       1.6952628820177362       1.7808956423767068       1.85879156356745         1.9310930379015254       2.0005862139693233       2.0674443746807576       2.1312039190124406       2.191963067456962        2.2498760881412334       2.305395433302297        2.358436993738183        2.409556237870954        2.458543491224628        2.505764365216647        2.5512706078594958       2.595194094215262        2.637613456476458        2.678669924488447        2.718470372353451        2.7569537255639016       2.7942664013443017       2.8304776668826483       2.8655376136238875       2.899543568416566
2.379691333711423         2.432843964084002        1.2025962501810455E-6    0.0628408680203205       0.22133443060159494      0.37355331568600864      0.5077382042389739       0.6281609975693564       0.7380828868757393       0.8400144237683133       0.9362293893000114       1.0274898568520794       1.1148872286713443       1.199712598126906        1.2819858652856837       1.36156415294471         1.4385403484173287       1.5129697118485739       1.5850827367992883       1.6548403346837828       1.7225418275270454       1.7880759799570065       1.8516661406396622       1.9133439219618393       1.9731919120736132       2.0312844466898574       2.087705563915231        2.1425302645658353       2.195764413763573        2.247499290168184        2.297793461079689        2.3466453731992893       2.394127749086722
2.285092299080609         2.581988171438649        4.196776130156842E-7     0.04785409185098346      0.18812554540530016      0.3299662672108814       0.4575786035662977       0.5735539199723486       0.680383522939478        0.7802460294264484       0.8751320921847182       0.9657070974836056       1.0529248443364763       1.1378585891380857       1.220501324137816        1.3007026759953126       1.3784906749826458       1.4539187023701734       1.5271362565607147       1.5981257965828883       1.6671154360644174       1.7340212421156218       1.7990260597702512       1.8621557686005448       1.9234784302032046       1.983060746118366        2.040971016904953        2.0972730889763103       2.151984990330003        2.205181355222278        2.2569148705374107       2.307195261509172        2.356085330245786
4.406316720061993         1.0736231317082428       3.3050734646724006E-8    0.014151759122787952     0.09507675216741217      0.20203474917241507      0.3089846487875964       0.4105261006262198       0.5050663926445768       0.592967183881782        0.6749319371406486       0.7518648494740704       0.8246271989268831       0.8942285992730533       0.9606552963676654       1.0241078088664126       1.0849962679663812       1.1432807630122073       1.1993606759634015       1.25313982642096         1.3050131293518528       1.3548328892297754       1.4028797129439117       1.4491933171117202       1.4938781105877619       1.5370358967586581       1.5787715422602304       1.6191807399090405       1.6582639652464473       1.6961393297822156       1.7328788641255126       1.7684598483499239       1.8029766218650252
4.282979852167019         1.1533210199919517       9.441496163348132E-8     0.026455327558029196     0.13643397779106814      0.2642223727662063       0.3848973938572285       0.49569636054560856      0.5965641050525919       0.6887809268663214       0.7738480024358          0.8528890101038485       0.9271107971482692       0.9979585279993447       1.065438446532809        1.129692294931224        1.191157074080449        1.2498106460450567       1.3061229612167418       1.3599827175367742       1.4118627538682789       1.4615855152276003       1.5094762005721671       1.5555808380042395       1.6000194819927744       1.642897834926029        1.6843384729365292       1.7244479423382717       1.7632089215937683       1.8007571214239386       1.8371692632607883       1.872409922270803        1.9065822244718695
4.133340337976912         1.2068953586014848       3.952437328916949E-7     0.04019685509284126      0.17465203633461676      0.3182930487545414       0.4490261091986402       0.5664705350166065       0.67189382326029         0.7672951272902263       0.8547771614450932       0.9355851397120712       1.011152041304543        1.083212190183655        1.1517886051534052       1.216965340828616        1.2791780498736818       1.338424072486105        1.395214182930918        1.4494300697743663       1.5015972114404237       1.551518024589998        1.599549974163845        1.6457436551361224       1.6902305026240672       1.7331198158831216       1.7745469193060528       1.8146265651428874       1.853330661334679        1.8908075925025962       1.9271381538285297       1.9622788871959853       1.9963398429463803
3.9261191153835187        1.3631740452108785       1.4986287013684822E-6    0.09623942717376771      0.2912656831166269       0.46732347921635514      0.6167824954851041       0.7454479663203082       0.8578650702710187       0.9576141631930765       1.0480834502654528       1.130717280295219        1.207384588006642        1.2804026791723813       1.3498411760903999       1.4156445633430759       1.4782266365506196       1.5376280280518906       1.594427883868249        1.6484964513575997       1.7004486659089826       1.7500526370811522       1.797716595744431        1.8434983221955126       1.8875467890504602       1.929972175412361        1.9709302699255904       2.0105471069172682       2.0487715198451557       2.0857712645823514       2.121631213463693        2.1562932744869063       2.1898759806183263
3.6704926222109333        1.5344564263680043       3.615639398159389E-6     0.18759876533681522      0.4370924278626243       0.6364147590265691       0.7979015801776354       0.9329152444754066       1.0489500826382032       1.150815706367486        1.2428332536334905       1.3264742630030313       1.4038322090793995       1.4775541856239558       1.5477532432041767       1.6142391457617664       1.6773597506042626       1.737199862007486        1.7943566453449982       1.8487016971721992       1.9008925099320753       1.9506809380378567       1.9985003506259547       2.0444120860200954       2.0885736295512767       2.13109337067161         2.1721374208682422       2.2118368115184808       2.2501282251174217       2.2871884520493997       2.3231038788413056       2.357809903699898        2.391428463012313
3.841067333874743         1.526091691295825        1.081870236441343E-5     0.2052534795409979       0.4617440813427626       0.6630987880626802       0.8250845357791187       0.9596813528786844       1.0747174176451961       1.175157403015788        1.2654724861669544       1.347210525470782        1.4225576061725198       1.4942844627459289       1.5625110927549974       1.6270460419403678       1.6882630573080044       1.7462410774964654       1.8015951910211119       1.8541905478700726       1.9046930989564748       1.9528511201529646       1.9990977463969182       2.043494282863932        2.0861978647240984       2.127313383624345        2.167007153932666        2.20540882110982         2.24244888811883         2.2783038880734665       2.313057986825502        2.346643731099581        2.379180985129809
